config_id,split,topic,status,similarity_threshold,pagerank_damping,pagerank_tolerance,pagerank_max_iterations,max_summary_words,use_mmr,mmr_lambda,true_positive,predicted,reference,precision,recall,f1,hit_at_1,hit_at_3,hit_at_5,word_count,budget_utilization,nodes,edges,density,isolated_nodes,isolated_ratio,average_degree,connected_components,mean_redundancy,max_redundancy,pagerank_iterations,runtime_seconds
t=0.00|d=0.85|tol=1e-08|iter=1000|words=100|mmr=0.70,train,d071f,converged,0.0,0.85,1e-08,1000,100,True,0.7,0,6,0,0.0,0.0,0.0,0,0,0,100,1.0,155,11935,1.0,0,0.0,154.0,1,0.08126598001961324,0.6086420297263238,64,0.09766320800000017
t=0.00|d=0.85|tol=1e-08|iter=1000|words=100|mmr=0.70,train,d072f,converged,0.0,0.85,1e-08,1000,100,True,0.7,0,6,0,0.0,0.0,0.0,0,0,0,100,1.0,378,71253,1.0,0,0.0,377.0,1,0.12825763211859512,0.6401152146171181,22,0.2757358330000006
t=0.00|d=0.85|tol=1e-08|iter=1000|words=100|mmr=0.70,train,d073b,converged,0.0,0.85,1e-08,1000,100,True,0.7,1,5,12,0.2,0.08333333333333333,0.11764705882352941,0,0,1,100,1.0,253,31878,1.0,0,0.0,252.0,1,0.04540607248173141,0.11981376361872152,69,0.2870165
t=0.00|d=0.85|tol=1e-08|iter=1000|words=100|mmr=0.70,train,d074b,converged,0.0,0.85,1e-08,1000,100,True,0.7,0,5,0,0.0,0.0,0.0,0,0,0,100,1.0,256,32640,1.0,0,0.0,255.0,1,0.006280498023573125,0.06280498023573125,75,0.3224753750000007
t=0.00|d=0.85|tol=1e-08|iter=1000|words=100|mmr=0.70,train,d075b,converged,0.0,0.85,1e-08,1000,100,True,0.7,1,5,13,0.2,0.07692307692307693,0.1111111111111111,1,1,1,100,1.0,277,38226,1.0,0,0.0,276.0,1,0.15113572749800028,0.39359678862129244,19,0.13887125000000022
t=0.00|d=0.85|tol=1e-08|iter=1000|words=100|mmr=0.70,train,d076b,converged,0.0,0.85,1e-08,1000,100,True,0.7,0,8,13,0.0,0.0,0.0,0,0,0,100,1.0,323,52003,1.0,0,0.0,322.0,1,0.07521890545431094,0.24207705704771784,24,0.2250538750000004
t=0.00|d=0.85|tol=1e-08|iter=1000|words=100|mmr=0.70,train,d077b,converged,0.0,0.85,1e-08,1000,100,True,0.7,1,4,14,0.25,0.07142857142857142,0.11111111111111112,0,1,1,99,0.99,340,57630,1.0,0,0.0,339.0,1,0.12077568172187715,0.1548717551888946,25,0.25620387500000064
t=0.00|d=0.85|tol=1e-08|iter=1000|words=100|mmr=0.70,train,d078b,converged,0.0,0.85,1e-08,1000,100,True,0.7,0,5,0,0.0,0.0,0.0,0,0,0,100,1.0,276,37950,1.0,0,0.0,275.0,1,0.09162436232222049,0.17916059524736813,27,0.1810243749999998
t=0.00|d=0.85|tol=1e-08|iter=1000|words=100|mmr=0.70,train,d079a,converged,0.0,0.85,1e-08,1000,100,True,0.7,0,4,14,0.0,0.0,0.0,0,0,0,100,1.0,316,49770,1.0,0,0.0,315.0,1,0.014263919961587011,0.06262236455535365,24,0.22739016700000025
t=0.00|d=0.85|tol=1e-08|iter=1000|words=100|mmr=0.70,train,d080a,converged,0.0,0.85,1e-08,1000,100,True,0.7,1,5,10,0.2,0.1,0.13333333333333333,0,1,1,100,1.0,557,154846,1.0,0,0.0,556.0,1,0.17500286322707675,0.44325961017662285,26,0.7096975000000008
t=0.00|d=0.85|tol=1e-08|iter=1000|words=100|mmr=0.70,train,d081a,converged,0.0,0.85,1e-08,1000,100,True,0.7,0,5,17,0.0,0.0,0.0,0,0,0,100,1.0,299,44551,1.0,0,0.0,298.0,1,0.04557219265185699,0.17295440833658976,43,0.29238033400000063
t=0.00|d=0.85|tol=1e-08|iter=1000|words=100|mmr=0.70,train,d082a,converged,0.0,0.85,1e-08,1000,100,True,0.7,2,4,12,0.5,0.16666666666666666,0.25,1,1,1,100,1.0,209,21736,1.0,0,0.0,208.0,1,0.06259706221261174,0.16886778933960314,19,0.07920912500000021
t=0.00|d=0.85|tol=1e-08|iter=1000|words=100|mmr=0.70,train,d083a,converged,0.0,0.85,1e-08,1000,100,True,0.7,0,6,17,0.0,0.0,0.0,0,0,0,100,1.0,224,24976,1.0,0,0.0,223.0,1,0.15503072701818044,1.0,35,0.14292520799999942
t=0.00|d=0.85|tol=1e-08|iter=1000|words=100|mmr=0.70,train,d084a,converged,0.0,0.85,1e-08,1000,100,True,0.7,0,7,0,0.0,0.0,0.0,0,0,0,100,1.0,366,66795,1.0,0,0.0,365.0,1,0.1015663924408795,0.26512441540086007,40,0.44119733399999994
t=0.00|d=0.85|tol=1e-08|iter=1000|words=100|mmr=0.70,train,d085d,converged,0.0,0.85,1e-08,1000,100,True,0.7,0,5,0,0.0,0.0,0.0,0,0,0,100,1.0,224,24976,1.0,0,0.0,223.0,1,0.14240203021260536,0.5758265182499325,26,0.1126474169999998
t=0.00|d=0.85|tol=1e-08|iter=1000|words=100|mmr=0.70,train,d086d,converged,0.0,0.85,1e-08,1000,100,True,0.7,0,4,0,0.0,0.0,0.0,0,0,0,100,1.0,416,86320,1.0,0,0.0,415.0,1,0.0192177217822932,0.05439559437664199,27,0.41733450000000083
t=0.00|d=0.85|tol=1e-08|iter=1000|words=100|mmr=0.70,train,d087d,converged,0.0,0.85,1e-08,1000,100,True,0.7,1,7,17,0.14285714285714285,0.058823529411764705,0.08333333333333333,0,1,1,100,1.0,292,42486,1.0,0,0.0,291.0,1,0.045442138418619646,0.22427752557709513,83,0.5123327920000005
t=0.00|d=0.85|tol=1e-08|iter=1000|words=100|mmr=0.70,train,d089d,converged,0.0,0.85,1e-08,1000,100,True,0.7,0,6,18,0.0,0.0,0.0,0,0,0,100,1.0,386,74305,1.0,0,0.0,385.0,1,0.06899100443670252,0.20870182526366293,30,0.38377495900000014
t=0.00|d=0.85|tol=1e-08|iter=1000|words=100|mmr=0.70,train,d090d,converged,0.0,0.85,1e-08,1000,100,True,0.7,0,6,0,0.0,0.0,0.0,0,0,0,100,1.0,261,33930,1.0,0,0.0,260.0,1,0.23551628618835568,1.0,24,0.14299324999999996
t=0.00|d=0.85|tol=1e-08|iter=1000|words=100|mmr=0.70,train,d091c,converged,0.0,0.85,1e-08,1000,100,True,0.7,1,6,13,0.16666666666666666,0.07692307692307693,0.10526315789473684,0,1,1,100,1.0,280,39060,1.0,0,0.0,279.0,1,0.1096840378732262,1.0,36,0.23461795800000118
t=0.00|d=0.85|tol=1e-08|iter=1000|words=100|mmr=0.70,train,d092c,converged,0.0,0.85,1e-08,1000,100,True,0.7,0,8,19,0.0,0.0,0.0,0,0,0,100,1.0,291,42195,1.0,0,0.0,290.0,1,0.0933455163292348,0.4424510364173557,59,0.36713979200000146
t=0.00|d=0.85|tol=1e-08|iter=1000|words=100|mmr=0.70,train,d093c,converged,0.0,0.85,1e-08,1000,100,True,0.7,1,7,18,0.14285714285714285,0.05555555555555555,0.08,1,1,1,100,1.0,264,34716,1.0,0,0.0,263.0,1,0.08496133886243512,0.45410082900530824,60,0.3115852910000001
t=0.00|d=0.85|tol=1e-08|iter=1000|words=100|mmr=0.70,train,d094c,converged,0.0,0.85,1e-08,1000,100,True,0.7,2,4,10,0.5,0.2,0.28571428571428575,1,1,1,100,1.0,185,17020,1.0,0,0.0,184.0,1,0.06627974988669451,0.12669659804914624,22,0.06597183399999906
t=0.00|d=0.85|tol=1e-08|iter=1000|words=100|mmr=0.70,train,d095c,converged,0.0,0.85,1e-08,1000,100,True,0.7,1,5,13,0.2,0.07692307692307693,0.1111111111111111,0,0,1,99,0.99,240,28680,1.0,0,0.0,239.0,1,0.07469251204041197,0.265407035830987,35,0.1554312909999993
t=0.00|d=0.85|tol=1e-08|iter=1000|words=100|mmr=0.70,train,d096c,converged,0.0,0.85,1e-08,1000,100,True,0.7,1,12,15,0.08333333333333333,0.06666666666666667,0.07407407407407407,0,0,0,100,1.0,274,37401,1.0,0,0.0,273.0,1,0.14437723584712367,1.0,45,0.25114587500000063
t=0.00|d=0.85|tol=1e-08|iter=1000|words=100|mmr=0.70,train,d097e,converged,0.0,0.85,1e-08,1000,100,True,0.7,0,5,0,0.0,0.0,0.0,0,0,0,100,1.0,225,25200,1.0,0,0.0,224.0,1,0.03441668394697483,0.15819776839198316,25,0.10839400000000055
t=0.00|d=0.85|tol=1e-08|iter=1000|words=100|mmr=0.70,train,d098e,converged,0.0,0.85,1e-08,1000,100,True,0.7,0,4,0,0.0,0.0,0.0,0,0,0,100,1.0,454,102831,1.0,0,0.0,453.0,1,0.04946827207037862,0.11936630012097926,39,0.6677404590000009
t=0.00|d=0.85|tol=1e-08|iter=1000|words=100|mmr=0.70,train,d099e,converged,0.0,0.85,1e-08,1000,100,True,0.7,1,7,20,0.14285714285714285,0.05,0.07407407407407408,0,0,0,100,1.0,469,109746,1.0,0,0.0,468.0,1,0.02293047011185567,0.26359620177873805,45,0.782449917000001
t=0.00|d=0.85|tol=1e-08|iter=1000|words=100|mmr=0.70,train,d100e,converged,0.0,0.85,1e-08,1000,100,True,0.7,0,5,10,0.0,0.0,0.0,0,0,0,100,1.0,592,174936,1.0,0,0.0,591.0,1,0.07268517558852014,0.2570884255951601,37,1.0645744579999992
t=0.00|d=0.85|tol=1e-08|iter=1000|words=100|mmr=0.70,train,d101e,converged,0.0,0.85,1e-08,1000,100,True,0.7,0,6,10,0.0,0.0,0.0,0,0,0,100,1.0,514,131841,1.0,0,0.0,513.0,1,0.03395477816426477,0.15412488981132985,71,1.4066338330000008
t=0.00|d=0.85|tol=1e-08|iter=1000|words=100|mmr=0.70,train,d102e,converged,0.0,0.85,1e-08,1000,100,True,0.7,0,7,16,0.0,0.0,0.0,0,0,0,100,1.0,678,229503,1.0,0,0.0,677.0,1,0.08293271645698726,0.2182847832217777,78,2.7905584169999997
t=0.00|d=0.85|tol=1e-08|iter=1000|words=100|mmr=0.70,train,d103g,converged,0.0,0.85,1e-08,1000,100,True,0.7,0,9,18,0.0,0.0,0.0,0,0,0,100,1.0,219,23871,1.0,0,0.0,218.0,1,0.09878986517077659,1.0,55,0.18945241599999818
t=0.00|d=0.85|tol=1e-08|iter=1000|words=100|mmr=0.70,train,d104g,converged,0.0,0.85,1e-08,1000,100,True,0.7,0,6,0,0.0,0.0,0.0,0,0,0,100,1.0,352,61776,1.0,0,0.0,351.0,1,0.08541719539839523,0.19171327269413463,37,0.39280562500000116
t=0.00|d=0.85|tol=1e-08|iter=1000|words=100|mmr=0.70,train,d105g,converged,0.0,0.85,1e-08,1000,100,True,0.7,1,6,11,0.16666666666666666,0.09090909090909091,0.11764705882352942,0,0,0,100,1.0,266,35245,1.0,0,0.0,265.0,1,0.005133000002286596,0.07699500003429893,56,0.28934933300000054
t=0.00|d=0.85|tol=1e-08|iter=1000|words=100|mmr=0.70,train,d106g,converged,0.0,0.85,1e-08,1000,100,True,0.7,0,5,0,0.0,0.0,0.0,0,0,0,100,1.0,237,27966,1.0,0,0.0,236.0,1,0.0781676414471939,0.23708289736651472,40,0.16281479200000248
t=0.00|d=0.85|tol=1e-08|iter=1000|words=100|mmr=0.70,train,d107g,converged,0.0,0.85,1e-08,1000,100,True,0.7,2,5,12,0.4,0.16666666666666666,0.23529411764705882,1,1,1,100,1.0,271,36585,1.0,0,0.0,270.0,1,0.03857552325482258,0.10292341710174052,36,0.21770616699999934
t=0.00|d=0.85|tol=1e-08|iter=1000|words=100|mmr=0.70,train,d108g,converged,0.0,0.85,1e-08,1000,100,True,0.7,0,5,0,0.0,0.0,0.0,0,0,0,100,1.0,216,23220,1.0,0,0.0,215.0,1,0.06312044501901114,0.18545858619457245,50,0.16857300000000208
t=0.00|d=0.85|tol=1e-08|iter=1000|words=100|mmr=0.70,train,d109h,converged,0.0,0.85,1e-08,1000,100,True,0.7,1,5,20,0.2,0.05,0.08000000000000002,0,0,1,99,0.99,143,10153,1.0,0,0.0,142.0,1,0.02721052841462392,0.18993614624064137,22,0.04413383300000007
t=0.00|d=0.85|tol=1e-08|iter=1000|words=100|mmr=0.70,train,d110h,converged,0.0,0.85,1e-08,1000,100,True,0.7,0,6,20,0.0,0.0,0.0,0,0,0,100,1.0,453,102378,1.0,0,0.0,452.0,1,0.04803720951680733,0.18720551569166563,32,0.5617258750000005
t=0.00|d=0.85|tol=1e-08|iter=1000|words=100|mmr=0.70,train,d111h,converged,0.0,0.85,1e-08,1000,100,True,0.7,1,4,14,0.25,0.07142857142857142,0.11111111111111112,1,1,1,100,1.0,214,22791,1.0,0,0.0,213.0,1,0.06902741934196678,0.23094549326181563,27,0.10125487500000219
t=0.02|d=0.85|tol=1e-08|iter=1000|words=100|mmr=0.70,train,d061j,converged,0.02,0.85,1e-08,1000,100,True,0.7,2,5,18,0.4,0.1111111111111111,0.1739130434782609,0,1,1,99,0.99,186,4037,0.23464109270560884,1,0.005376344086021506,43.40860215053763,2,0.13429842620730287,0.45430454776676077,30,0.0351212500000031
t=0.02|d=0.85|tol=1e-08|iter=1000|words=100|mmr=0.70,train,d062j,converged,0.02,0.85,1e-08,1000,100,True,0.7,0,6,0,0.0,0.0,0.0,0,0,0,98,0.98,120,1653,0.23151260504201682,2,0.016666666666666666,27.55,3,0.07196848072945318,0.24710351783829648,23,0.014682750000002187
t=0.02|d=0.85|tol=1e-08|iter=1000|words=100|mmr=0.70,train,d063j,converged,0.02,0.85,1e-08,1000,100,True,0.7,0,3,18,0.0,0.0,0.0,0,0,0,100,1.0,253,4848,0.1520798042537173,3,0.011857707509881422,38.32411067193676,4,0.22152607046561681,0.3530378592180876,39,0.05525870800000021
t=0.02|d=0.85|tol=1e-08|iter=1000|words=100|mmr=0.70,train,d064j,converged,0.02,0.85,1e-08,1000,100,True,0.7,1,7,19,0.14285714285714285,0.05263157894736842,0.07692307692307693,1,1,1,100,1.0,199,3319,0.1684686056545353,2,0.010050251256281407,33.35678391959799,3,0.05058519596002425,0.17190936472085516,20,0.03034954199999973
t=0.02|d=0.85|tol=1e-08|iter=1000|words=100|mmr=0.70,train,d065j,converged,0.02,0.85,1e-08,1000,100,True,0.7,1,5,12,0.2,0.08333333333333333,0.11764705882352941,1,1,1,100,1.0,309,6864,0.14424410540915394,13,0.042071197411003236,44.42718446601942,15,0.06346017987190197,0.14503770614306322,36,0.0764831670000028
t=0.02|d=0.85|tol=1e-08|iter=1000|words=100|mmr=0.70,train,d066j,converged,0.02,0.85,1e-08,1000,100,True,0.7,0,5,19,0.0,0.0,0.0,0,0,0,100,1.0,204,3853,0.18608132908335748,5,0.024509803921568627,37.77450980392157,6,0.04248254556818008,0.23638592932847835,56,0.0516047499999992
t=0.02|d=0.85|tol=1e-08|iter=1000|words=100|mmr=0.70,train,d067f,converged,0.02,0.85,1e-08,1000,100,True,0.7,0,3,0,0.0,0.0,0.0,0,0,0,99,0.99,134,2185,0.24520255863539445,3,0.022388059701492536,32.61194029850746,4,0.1033119210570852,0.1670610438990799,64,0.031016457999999858
t=0.02|d=0.85|tol=1e-08|iter=1000|words=100|mmr=0.70,train,d068f,converged,0.02,0.85,1e-08,1000,100,True,0.7,0,7,0,0.0,0.0,0.0,0,0,0,100,1.0,136,2364,0.257516339869281,4,0.029411764705882353,34.76470588235294,5,0.1277819010135278,0.9999999999999999,37,0.02286883300000042
t=0.02|d=0.85|tol=1e-08|iter=1000|words=100|mmr=0.70,train,d069f,converged,0.02,0.85,1e-08,1000,100,True,0.7,0,4,14,0.0,0.0,0.0,0,0,0,100,1.0,331,13715,0.2511214867710336,1,0.0030211480362537764,82.87009063444108,2,0.10646968269015883,0.14942039715156336,16,0.08780791699999924
t=0.02|d=0.85|tol=1e-08|iter=1000|words=100|mmr=0.70,train,d070f,converged,0.02,0.85,1e-08,1000,100,True,0.7,1,7,16,0.14285714285714285,0.0625,0.08695652173913043,1,1,1,100,1.0,167,3139,0.2264627371762499,8,0.04790419161676647,37.59281437125748,9,0.052971820844836065,0.3394669290404032,34,0.029811915999999883
t=0.02|d=0.85|tol=1e-08|iter=1000|words=100|mmr=0.70,train,d071f,converged,0.02,0.85,1e-08,1000,100,True,0.7,0,5,0,0.0,0.0,0.0,0,0,0,100,1.0,155,1238,0.10372852953498114,17,0.10967741935483871,15.974193548387097,22,0.04072328162753003,0.12346416812998832,65,0.02237208400000057
t=0.02|d=0.85|tol=1e-08|iter=1000|words=100|mmr=0.70,train,d072f,converged,0.02,0.85,1e-08,1000,100,True,0.7,0,7,0,0.0,0.0,0.0,0,0,0,100,1.0,378,10214,0.14334835024490197,5,0.013227513227513227,54.042328042328045,7,0.10569254796305809,0.6401152146171181,23,0.10020774999999915
t=0.02|d=0.85|tol=1e-08|iter=1000|words=100|mmr=0.70,train,d073b,converged,0.02,0.85,1e-08,1000,100,True,0.7,1,5,12,0.2,0.08333333333333333,0.11764705882352941,0,0,1,100,1.0,253,3704,0.11619298575820315,12,0.04743083003952569,29.280632411067195,18,0.04540607248173141,0.11981376361872152,69,0.06263158300000171
t=0.02|d=0.85|tol=1e-08|iter=1000|words=100|mmr=0.70,train,d074b,converged,0.02,0.85,1e-08,1000,100,True,0.7,0,6,0,0.0,0.0,0.0,0,0,0,100,1.0,256,2940,0.0900735294117647,10,0.0390625,22.96875,22,0.0578714638991911,0.41238301648149467,75,0.05898087500000315
t=0.02|d=0.85|tol=1e-08|iter=1000|words=100|mmr=0.70,train,d075b,converged,0.02,0.85,1e-08,1000,100,True,0.7,1,6,13,0.16666666666666666,0.07692307692307693,0.10526315789473684,0,1,1,100,1.0,277,10963,0.28679432846753516,1,0.0036101083032490976,79.15523465703971,2,0.041709678174563725,0.1746525119154121,20,0.06981854200000015
t=0.02|d=0.85|tol=1e-08|iter=1000|words=100|mmr=0.70,train,d076b,converged,0.02,0.85,1e-08,1000,100,True,0.7,0,7,13,0.0,0.0,0.0,0,0,0,100,1.0,323,8152,0.15676018691229351,4,0.01238390092879257,50.476780185758514,5,0.09592776240600331,0.2547666691658744,25,0.07653512499999948
t=0.02|d=0.85|tol=1e-08|iter=1000|words=100|mmr=0.70,train,d077b,converged,0.02,0.85,1e-08,1000,100,True,0.7,1,4,14,0.25,0.07142857142857142,0.11111111111111112,0,1,1,99,0.99,340,10608,0.184070796460177,1,0.0029411764705882353,62.4,2,0.12077568172187715,0.1548717551888946,25,0.08722616600000066
t=0.02|d=0.85|tol=1e-08|iter=1000|words=100|mmr=0.70,train,d078b,converged,0.02,0.85,1e-08,1000,100,True,0.7,0,5,0,0.0,0.0,0.0,0,0,0,100,1.0,276,5670,0.14940711462450593,1,0.0036231884057971015,41.08695652173913,2,0.09162436232222049,0.17916059524736813,27,0.05437549999999902
t=0.02|d=0.85|tol=1e-08|iter=1000|words=100|mmr=0.70,train,d079a,converged,0.02,0.85,1e-08,1000,100,True,0.7,1,4,14,0.25,0.07142857142857142,0.11111111111111112,1,1,1,99,0.99,316,11902,0.23914004420333534,1,0.0031645569620253164,75.32911392405063,2,0.08253917533593627,0.2305527285940876,25,0.08874687500000178
t=0.02|d=0.85|tol=1e-08|iter=1000|words=100|mmr=0.70,train,d080a,converged,0.02,0.85,1e-08,1000,100,True,0.7,1,5,10,0.2,0.1,0.13333333333333333,0,1,1,100,1.0,557,23902,0.1543598155586841,3,0.005385996409335727,85.82405745062836,4,0.17500286322707675,0.44325961017662285,26,0.21404095799999823
t=0.02|d=0.85|tol=1e-08|iter=1000|words=100|mmr=0.70,train,d081a,converged,0.02,0.85,1e-08,1000,100,True,0.7,0,5,17,0.0,0.0,0.0,0,0,0,100,1.0,299,9891,0.2220152185136136,8,0.026755852842809364,66.16053511705685,9,0.04557219265185699,0.17295440833658976,43,0.10082087500000014
t=0.02|d=0.85|tol=1e-08|iter=1000|words=100|mmr=0.70,train,d082a,converged,0.02,0.85,1e-08,1000,100,True,0.7,2,4,12,0.5,0.16666666666666666,0.25,1,1,1,100,1.0,209,4162,0.19147957305852042,0,0.0,39.82775119617225,2,0.06259706221261174,0.16886778933960314,20,0.03652533400000024
t=0.02|d=0.85|tol=1e-08|iter=1000|words=100|mmr=0.70,train,d083a,converged,0.02,0.85,1e-08,1000,100,True,0.7,0,6,17,0.0,0.0,0.0,0,0,0,100,1.0,224,5878,0.23534593209481103,1,0.004464285714285714,52.482142857142854,2,0.15503072701818044,1.0,35,0.05467308400000093
t=0.02|d=0.85|tol=1e-08|iter=1000|words=100|mmr=0.70,train,d084a,converged,0.02,0.85,1e-08,1000,100,True,0.7,0,7,0,0.0,0.0,0.0,0,0,0,100,1.0,366,14382,0.21531551762856502,2,0.00546448087431694,78.59016393442623,5,0.1015663924408795,0.26512441540086007,40,0.14563358299999862
t=0.02|d=0.85|tol=1e-08|iter=1000|words=100|mmr=0.70,train,d085d,converged,0.02,0.85,1e-08,1000,100,True,0.7,0,5,0,0.0,0.0,0.0,0,0,0,100,1.0,224,4446,0.17801089045483665,1,0.004464285714285714,39.69642857142857,2,0.14240203021260536,0.5758265182499325,27,0.04293054200000057
t=0.02|d=0.85|tol=1e-08|iter=1000|words=100|mmr=0.70,train,d086d,converged,0.02,0.85,1e-08,1000,100,True,0.7,0,3,0,0.0,0.0,0.0,0,0,0,100,1.0,416,18314,0.2121640407784986,0,0.0,88.04807692307692,2,0.00267820437815618,0.00803461313446854,27,0.15445187499999946
t=0.02|d=0.85|tol=1e-08|iter=1000|words=100|mmr=0.70,train,d087d,converged,0.02,0.85,1e-08,1000,100,True,0.7,1,7,17,0.14285714285714285,0.058823529411764705,0.08333333333333333,0,1,1,100,1.0,292,7045,0.16581932872004895,4,0.0136986301369863,48.25342465753425,6,0.045442138418619646,0.22427752557709513,83,0.12845558300000093
t=0.02|d=0.85|tol=1e-08|iter=1000|words=100|mmr=0.70,train,d089d,converged,0.02,0.85,1e-08,1000,100,True,0.7,0,6,18,0.0,0.0,0.0,0,0,0,100,1.0,386,12656,0.170325011775789,2,0.0051813471502590676,65.57512953367876,3,0.06802976697774192,0.20870182526366293,31,0.12598229199999977
t=0.02|d=0.85|tol=1e-08|iter=1000|words=100|mmr=0.70,train,d090d,converged,0.02,0.85,1e-08,1000,100,True,0.7,0,7,0,0.0,0.0,0.0,0,0,0,99,0.99,261,6833,0.20138520483348069,5,0.019157088122605363,52.36015325670498,6,0.23629589099257603,1.0,25,0.056049417000000545
t=0.02|d=0.85|tol=1e-08|iter=1000|words=100|mmr=0.70,train,d091c,converged,0.02,0.85,1e-08,1000,100,True,0.7,1,6,13,0.16666666666666666,0.07692307692307693,0.10526315789473684,0,1,1,100,1.0,280,7766,0.19882232462877625,1,0.0035714285714285713,55.47142857142857,3,0.04301737120655953,0.16965990484051685,36,0.07439600000000013
t=0.02|d=0.85|tol=1e-08|iter=1000|words=100|mmr=0.70,train,d092c,converged,0.02,0.85,1e-08,1000,100,True,0.7,0,5,19,0.0,0.0,0.0,0,0,0,100,1.0,291,5913,0.14013508709562744,11,0.037800687285223365,40.63917525773196,13,0.16519167737035517,0.4173701494751245,59,0.08535875000000104
t=0.02|d=0.85|tol=1e-08|iter=1000|words=100|mmr=0.70,train,d093c,converged,0.02,0.85,1e-08,1000,100,True,0.7,1,7,18,0.14285714285714285,0.05555555555555555,0.08,1,1,1,100,1.0,264,4181,0.12043438184122594,7,0.026515151515151516,31.674242424242426,14,0.08496133886243512,0.45410082900530824,60,0.06327554199999952
t=0.02|d=0.85|tol=1e-08|iter=1000|words=100|mmr=0.70,train,d094c,converged,0.02,0.85,1e-08,1000,100,True,0.7,2,4,10,0.5,0.2,0.28571428571428575,1,1,1,100,1.0,185,3542,0.20810810810810812,5,0.02702702702702703,38.29189189189189,6,0.06627974988669451,0.12669659804914624,25,0.042691209000000896
t=0.02|d=0.85|tol=1e-08|iter=1000|words=100|mmr=0.70,train,d095c,converged,0.02,0.85,1e-08,1000,100,True,0.7,1,5,13,0.2,0.07692307692307693,0.1111111111111111,0,0,1,99,0.99,240,4223,0.14724546722454673,4,0.016666666666666666,35.19166666666667,5,0.07469251204041197,0.265407035830987,35,0.047018500000000074
t=0.02|d=0.85|tol=1e-08|iter=1000|words=100|mmr=0.70,train,d096c,converged,0.02,0.85,1e-08,1000,100,True,0.7,1,12,15,0.08333333333333333,0.06666666666666667,0.07407407407407407,0,0,0,100,1.0,274,5372,0.14363252319456699,11,0.040145985401459854,39.21167883211679,17,0.14437723584712367,1.0,45,0.0664115840000008
