config_id,split,topic,status,similarity_threshold,pagerank_damping,pagerank_tolerance,pagerank_max_iterations,max_summary_words,use_mmr,mmr_lambda,true_positive,predicted,reference,precision,recall,f1,hit_at_1,hit_at_3,hit_at_5,word_count,budget_utilization,nodes,edges,density,isolated_nodes,isolated_ratio,average_degree,connected_components,mean_redundancy,max_redundancy,pagerank_iterations,runtime_seconds
t=0.10|d=0.85|tol=1e-08|iter=1000|words=100|mmr=0.70,train,d071f,converged,0.1,0.85,1e-08,1000,100,True,0.7,0,6,0,0.0,0.0,0.0,0,0,0,100,1.0,155,252,0.021114369501466276,26,0.16774193548387098,3.2516129032258063,34,0.05239485396881643,0.6086420297263238,87,0.015259041000000195
t=0.10|d=0.85|tol=1e-08|iter=1000|words=100|mmr=0.70,train,d072f,converged,0.1,0.85,1e-08,1000,100,True,0.7,0,7,0,0.0,0.0,0.0,0,0,0,99,0.99,378,1553,0.02179557351971145,15,0.03968253968253968,8.216931216931217,18,0.061346097029421585,0.6401152146171181,45,0.07594591700000031
t=0.10|d=0.85|tol=1e-08|iter=1000|words=100|mmr=0.70,train,d073b,converged,0.1,0.85,1e-08,1000,100,True,0.7,0,9,12,0.0,0.0,0.0,0,0,0,100,1.0,253,1091,0.03422422987640379,14,0.05533596837944664,8.624505928853756,20,0.044569078861487456,0.31697446279290226,76,0.03785737499999975
t=0.10|d=0.85|tol=1e-08|iter=1000|words=100|mmr=0.70,train,d074b,converged,0.1,0.85,1e-08,1000,100,True,0.7,0,8,0,0.0,0.0,0.0,0,0,0,100,1.0,256,1065,0.03262867647058824,13,0.05078125,8.3203125,27,0.0,0.0,78,0.03880245799999971
t=0.10|d=0.85|tol=1e-08|iter=1000|words=100|mmr=0.70,train,d075b,converged,0.1,0.85,1e-08,1000,100,True,0.7,1,5,13,0.2,0.07692307692307693,0.1111111111111111,0,1,1,100,1.0,277,1604,0.04196096897399676,2,0.007220216606498195,11.581227436823104,3,0.15113572749800028,0.39359678862129244,51,0.052697916999999705
t=0.10|d=0.85|tol=1e-08|iter=1000|words=100|mmr=0.70,train,d076b,converged,0.1,0.85,1e-08,1000,100,True,0.7,0,10,13,0.0,0.0,0.0,0,0,0,100,1.0,323,1056,0.020306520777647444,11,0.034055727554179564,6.538699690402477,13,0.048145897926565435,0.2703186794209616,48,0.05736499999999989
t=0.10|d=0.85|tol=1e-08|iter=1000|words=100|mmr=0.70,train,d077b,converged,0.1,0.85,1e-08,1000,100,True,0.7,0,9,14,0.0,0.0,0.0,0,0,0,100,1.0,340,1984,0.034426513968419226,2,0.0058823529411764705,11.670588235294117,3,0.034651591458431226,0.25049967829158,45,0.06598483299999991
t=0.10|d=0.85|tol=1e-08|iter=1000|words=100|mmr=0.70,train,d078b,converged,0.1,0.85,1e-08,1000,100,True,0.7,0,6,0,0.0,0.0,0.0,0,0,0,99,0.99,276,886,0.02334650856389987,5,0.018115942028985508,6.420289855072464,8,0.08168560197079887,0.43207672375190964,83,0.04584720899999972
t=0.10|d=0.85|tol=1e-08|iter=1000|words=100|mmr=0.70,train,d079a,converged,0.1,0.85,1e-08,1000,100,True,0.7,1,4,14,0.25,0.07142857142857142,0.11111111111111112,1,1,1,98,0.98,316,2228,0.04476592324693591,4,0.012658227848101266,14.10126582278481,5,0.03348843826032991,0.06367530393294935,45,0.06085649999999987
t=0.10|d=0.85|tol=1e-08|iter=1000|words=100|mmr=0.70,train,d080a,converged,0.1,0.85,1e-08,1000,100,True,0.7,0,7,10,0.0,0.0,0.0,0,0,0,100,1.0,557,4816,0.0311018689536701,5,0.008976660682226212,17.292639138240574,6,0.0897785771653646,0.44325961017662285,42,0.15735695799999982
t=0.10|d=0.85|tol=1e-08|iter=1000|words=100|mmr=0.70,train,d081a,converged,0.1,0.85,1e-08,1000,100,True,0.7,1,5,17,0.2,0.058823529411764705,0.0909090909090909,0,1,1,100,1.0,299,1446,0.032457183901595923,10,0.033444816053511704,9.672240802675585,11,0.09555820017156855,0.30749601695991946,52,0.05346474999999984
t=0.10|d=0.85|tol=1e-08|iter=1000|words=100|mmr=0.70,train,d082a,converged,0.1,0.85,1e-08,1000,100,True,0.7,1,7,12,0.14285714285714285,0.08333333333333333,0.10526315789473685,1,1,1,100,1.0,209,626,0.028800147221199852,6,0.028708133971291867,5.990430622009569,9,0.07287316593953796,1.0,51,0.02923666700000016
t=0.10|d=0.85|tol=1e-08|iter=1000|words=100|mmr=0.70,train,d083a,converged,0.1,0.85,1e-08,1000,100,True,0.7,0,6,17,0.0,0.0,0.0,0,0,0,100,1.0,224,1315,0.05265054452274183,3,0.013392857142857142,11.741071428571429,4,0.08022254332553098,0.2030437195722716,52,0.03518737500000002
t=0.10|d=0.85|tol=1e-08|iter=1000|words=100|mmr=0.70,train,d084a,converged,0.1,0.85,1e-08,1000,100,True,0.7,0,8,0,0.0,0.0,0.0,0,0,0,100,1.0,366,2720,0.040721610899019385,3,0.00819672131147541,14.863387978142077,6,0.09510187732615114,0.4314009644194826,49,0.08024483300000007
t=0.10|d=0.85|tol=1e-08|iter=1000|words=100|mmr=0.70,train,d085d,converged,0.1,0.85,1e-08,1000,100,True,0.7,0,6,0,0.0,0.0,0.0,0,0,0,99,0.99,224,873,0.03495355541319667,4,0.017857142857142856,7.794642857142857,5,0.09748208645779809,0.2033267694640679,51,0.03180845900000007
t=0.10|d=0.85|tol=1e-08|iter=1000|words=100|mmr=0.70,train,d086d,converged,0.1,0.85,1e-08,1000,100,True,0.7,0,7,0,0.0,0.0,0.0,0,0,0,100,1.0,416,3083,0.0357159406858202,5,0.01201923076923077,14.822115384615385,8,0.013575002322077204,0.20463786250885385,45,0.09647275000000022
t=0.10|d=0.85|tol=1e-08|iter=1000|words=100|mmr=0.70,train,d087d,converged,0.1,0.85,1e-08,1000,100,True,0.7,1,7,17,0.14285714285714285,0.058823529411764705,0.08333333333333333,0,1,1,99,0.99,292,1187,0.027938615073200584,10,0.03424657534246575,8.13013698630137,12,0.06519734192997581,0.3775915212073061,83,0.058435916999999726
t=0.10|d=0.85|tol=1e-08|iter=1000|words=100|mmr=0.70,train,d089d,converged,0.1,0.85,1e-08,1000,100,True,0.7,0,7,18,0.0,0.0,0.0,0,0,0,100,1.0,386,2604,0.035044747998115876,5,0.012953367875647668,13.492227979274611,6,0.06848776393561772,0.1766344430187588,48,0.08338999999999963
t=0.10|d=0.85|tol=1e-08|iter=1000|words=100|mmr=0.70,train,d090d,converged,0.1,0.85,1e-08,1000,100,True,0.7,0,9,0,0.0,0.0,0.0,0,0,0,99,0.99,261,1190,0.03507220748600059,12,0.04597701149425287,9.118773946360154,14,0.15851311755206687,1.0,43,0.03956179199999976
t=0.10|d=0.85|tol=1e-08|iter=1000|words=100|mmr=0.70,train,d091c,converged,0.1,0.85,1e-08,1000,100,True,0.7,2,6,13,0.3333333333333333,0.15384615384615385,0.21052631578947367,1,1,1,100,1.0,280,1942,0.04971838197644649,2,0.007142857142857143,13.871428571428572,4,0.04724398361132624,0.2049136164357359,51,0.048278790999999543
t=0.10|d=0.85|tol=1e-08|iter=1000|words=100|mmr=0.70,train,d092c,converged,0.1,0.85,1e-08,1000,100,True,0.7,0,9,19,0.0,0.0,0.0,0,0,0,100,1.0,291,1406,0.03332148358810286,14,0.048109965635738834,9.663230240549828,18,0.12584576801044886,0.48616896086396527,57,0.04802054199999972
t=0.10|d=0.85|tol=1e-08|iter=1000|words=100|mmr=0.70,train,d093c,converged,0.1,0.85,1e-08,1000,100,True,0.7,1,7,18,0.14285714285714285,0.05555555555555555,0.08,1,1,1,100,1.0,264,832,0.02396589468832815,10,0.03787878787878788,6.303030303030303,17,0.025814605062301405,0.1659402827597857,74,0.03730208300000015
t=0.10|d=0.85|tol=1e-08|iter=1000|words=100|mmr=0.70,train,d094c,converged,0.1,0.85,1e-08,1000,100,True,0.7,2,5,10,0.4,0.2,0.26666666666666666,1,1,1,100,1.0,185,462,0.027144535840188014,16,0.08648648648648649,4.994594594594594,21,0.016358186483308314,0.12001362522623643,53,0.02194437500000035
t=0.10|d=0.85|tol=1e-08|iter=1000|words=100|mmr=0.70,train,d095c,converged,0.1,0.85,1e-08,1000,100,True,0.7,1,5,13,0.2,0.07692307692307693,0.1111111111111111,0,0,1,100,1.0,240,858,0.0299163179916318,9,0.0375,7.15,10,0.051947783638093915,0.265407035830987,47,0.03244737499999939
t=0.10|d=0.85|tol=1e-08|iter=1000|words=100|mmr=0.70,train,d096c,converged,0.1,0.85,1e-08,1000,100,True,0.7,1,10,15,0.1,0.06666666666666667,0.08,0,1,1,100,1.0,274,1073,0.028689072484692924,12,0.043795620437956206,7.8321167883211675,18,0.08586849158024491,0.540754116624691,59,0.04261912499999987
t=0.10|d=0.85|tol=1e-08|iter=1000|words=100|mmr=0.70,train,d097e,converged,0.1,0.85,1e-08,1000,100,True,0.7,0,5,0,0.0,0.0,0.0,0,0,0,100,1.0,225,775,0.030753968253968252,7,0.03111111111111111,6.888888888888889,8,0.022529209379092585,0.15819776839198316,55,0.034503124999999635
t=0.10|d=0.85|tol=1e-08|iter=1000|words=100|mmr=0.70,train,d098e,converged,0.1,0.85,1e-08,1000,100,True,0.7,0,3,0,0.0,0.0,0.0,0,0,0,99,0.99,454,3421,0.0332681778841011,5,0.011013215859030838,15.070484581497798,8,0.029422991392522732,0.05574167598898049,56,0.1256734160000006
t=0.10|d=0.85|tol=1e-08|iter=1000|words=100|mmr=0.70,train,d099e,converged,0.1,0.85,1e-08,1000,100,True,0.7,1,6,20,0.16666666666666666,0.05,0.07692307692307691,0,0,1,100,1.0,469,2266,0.020647677364095274,16,0.03411513859275053,9.663113006396589,19,0.05030500974134414,0.26359620177873805,59,0.10357166699999976
t=0.10|d=0.85|tol=1e-08|iter=1000|words=100|mmr=0.70,train,d100e,converged,0.1,0.85,1e-08,1000,100,True,0.7,0,11,10,0.0,0.0,0.0,0,0,0,100,1.0,592,3825,0.021865139250926053,14,0.02364864864864865,12.922297297297296,15,0.07600018299202078,0.7089479581710512,43,0.152926334
t=0.10|d=0.85|tol=1e-08|iter=1000|words=100|mmr=0.70,train,d101e,converged,0.1,0.85,1e-08,1000,100,True,0.7,0,7,10,0.0,0.0,0.0,0,0,0,100,1.0,514,3566,0.02704773173747165,16,0.0311284046692607,13.875486381322958,24,0.05721667011742464,1.0,79,0.13429987499999996
t=0.10|d=0.85|tol=1e-08|iter=1000|words=100|mmr=0.70,train,d102e,converged,0.1,0.85,1e-08,1000,100,True,0.7,0,9,16,0.0,0.0,0.0,0,0,0,100,1.0,678,5041,0.02196485448991952,6,0.008849557522123894,14.870206489675516,8,0.03257253746146636,0.2182847832217777,78,0.23977033300000006
t=0.10|d=0.85|tol=1e-08|iter=1000|words=100|mmr=0.70,train,d103g,converged,0.1,0.85,1e-08,1000,100,True,0.7,0,8,18,0.0,0.0,0.0,0,0,0,100,1.0,219,1017,0.042603996481085836,9,0.0410958904109589,9.287671232876713,11,0.08208475834062334,1.0,54,0.03202824999999976
t=0.10|d=0.85|tol=1e-08|iter=1000|words=100|mmr=0.70,train,d104g,converged,0.1,0.85,1e-08,1000,100,True,0.7,0,9,0,0.0,0.0,0.0,0,0,0,100,1.0,352,2972,0.04810929810929811,4,0.011363636363636364,16.886363636363637,5,0.07131796546323536,0.5397939931807466,51,0.0737350000000001
t=0.10|d=0.85|tol=1e-08|iter=1000|words=100|mmr=0.70,train,d105g,converged,0.1,0.85,1e-08,1000,100,True,0.7,0,4,11,0.0,0.0,0.0,0,0,0,100,1.0,266,724,0.02054192083983544,9,0.03383458646616541,5.443609022556391,10,0.022217842767017937,0.13330705660210762,66,0.04422729200000042
t=0.10|d=0.85|tol=1e-08|iter=1000|words=100|mmr=0.70,train,d106g,converged,0.1,0.85,1e-08,1000,100,True,0.7,0,5,0,0.0,0.0,0.0,0,0,0,100,1.0,237,733,0.02621039834084245,19,0.08016877637130802,6.185654008438819,20,0.0781676414471939,0.23708289736651472,54,0.030409834000000302
t=0.10|d=0.85|tol=1e-08|iter=1000|words=100|mmr=0.70,train,d107g,converged,0.1,0.85,1e-08,1000,100,True,0.7,0,12,12,0.0,0.0,0.0,0,0,0,100,1.0,271,840,0.022960229602296024,11,0.04059040590405904,6.199261992619927,12,0.03808417506833431,1.0,54,0.04091975000000048
t=0.10|d=0.85|tol=1e-08|iter=1000|words=100|mmr=0.70,train,d108g,converged,0.1,0.85,1e-08,1000,100,True,0.7,0,6,0,0.0,0.0,0.0,0,0,0,100,1.0,216,996,0.04289405684754522,11,0.05092592592592592,9.222222222222221,12,0.17565838093402328,0.9999999999999998,47,0.028503959000000023
t=0.10|d=0.85|tol=1e-08|iter=1000|words=100|mmr=0.70,train,d109h,converged,0.1,0.85,1e-08,1000,100,True,0.7,0,2,20,0.0,0.0,0.0,0,0,0,100,1.0,143,722,0.07111198660494435,1,0.006993006993006993,10.097902097902098,2,0.028258837928147887,0.028258837928147887,47,0.017983499999999708
t=0.10|d=0.85|tol=1e-08|iter=1000|words=100|mmr=0.70,train,d110h,converged,0.1,0.85,1e-08,1000,100,True,0.7,0,10,20,0.0,0.0,0.0,0,0,0,100,1.0,453,3852,0.03762527105432808,5,0.011037527593818985,17.00662251655629,7,0.023795947772897348,0.31457271735503556,47,0.11712149999999966
t=0.10|d=0.85|tol=1e-08|iter=1000|words=100|mmr=0.70,train,d111h,converged,0.1,0.85,1e-08,1000,100,True,0.7,1,9,14,0.1111111111111111,0.07142857142857142,0.08695652173913043,1,1,1,100,1.0,214,536,0.023518055372734853,11,0.0514018691588785,5.009345794392523,14,0.03579291144453803,0.24046095945377638,56,0.02758758299999986
